;	O
the	O
same	O
missense	O
mutation	O
,	O
L445W	O
,	O
was	O
identified	O
in	O
all	O
affected	O
individuals	O
.	O
A	O
widened	O
vestibular	B-SpecificDisease
aqueduct	I-SpecificDisease
was	O
found	O
in	O
all	O
patients	O
who	O
underwent	O
computed	O
tomography	O
(	O
CT	O
)	O
scan	O
exploration	O
of	O
the	O
inner	O
ear	O
.	O
In	O
contrast	O
,	O
goiter	B-SpecificDisease
was	O
present	O
in	O
only	O
11	O
affected	O
individuals	O
,	O
who	O
interestingly	O
had	O
a	O
normal	O
result	O
of	O
the	O
perchlorate	O
discharge	O
test	O
whenever	O
performed	O
.	O
The	O
present	O
results	O
question	O
the	O
sensitivity	O
of	O
the	O
perchlorate	O
test	O
for	O
the	O
diagnosis	O
of	O
Pendred	B-SpecificDisease
syndrome	I-SpecificDisease
and	O
support	O
the	O
use	O
of	O
a	O
molecular	O
analysis	O
of	O
the	O
PDS	B-Modifier
gene	O
in	O
the	O
assessment	O
of	O
individuals	O
with	O
severe	O
to	O
profound	O
congenital	B-SpecificDisease
hearing	I-SpecificDisease
loss	I-SpecificDisease
associated	O
with	O
inner	B-SpecificDisease
ear	I-SpecificDisease
morphological	I-SpecificDisease
anomaly	I-SpecificDisease
even	O
in	O
the	O
absence	O
of	O
a	O
thyroid	B-SpecificDisease
goiter	I-SpecificDisease
.	O
.	O

8302543	O
Macular	B-SpecificDisease
dystrophy	I-SpecificDisease
associated	O
with	O
mutations	O
at	O
codon	O
172	O
in	O
the	O
human	O
retinal	B-Modifier
degeneration	I-Modifier
slow	O
gene.	O
BACKGROUND	O
Recently	O
,	O
mutations	O
in	O
the	O
retinal	B-Modifier
degeneration	I-Modifier
slow	O
(	O
rds	O
)	O
gene	O
which	O
codes	O
for	O
peripherin-rds	O
have	O
been	O
implicated	O
as	O
a	O
cause	O
of	O
autosomal	B-SpecificDisease
dominant	I-SpecificDisease
retinitis	I-SpecificDisease
pigmentosa	I-SpecificDisease
.	O
Because	O
this	O
gene	O
is	O
expressed	O
in	O
both	O
rods	O
and	O
cones	O
,	O
mutations	O
in	O
the	O
rds	O
gene	O
might	O
be	O
expected	O
to	O
cause	O
degeneration	O
affecting	O
either	O
the	O
scotopic	O
or	O
photopic	O
systems	O
.	O
Mutations	O
at	O
codon	O
172	O
of	O
the	O
rds	O
gene	O
have	O
been	O
identified	O
in	O
three	O
families	O
with	O
autosomal	O
dominantly	O
inherited	O
,	O
progressive	O
macular	B-SpecificDisease
dystrophy	I-SpecificDisease
.	O
METHODS	O
Affected	O
individuals	O
underwent	O
ophthalmic	O
examination	O
,	O
scotopic	O
perimetry	O
,	O
dark	O
adaptometry	O
,	O
measurement	O
of	O
color-contrast	O
sensitivity	O
,	O
and	O
electroretinography	O
to	O
characterize	O
the	O
photoreceptor	O
dysfunction	O
.	O
RESULTS	O
In	O
all	O
but	O
one	O
affected	O
member	O
,	O
symptoms	O
of	O
progressive	O
central	O
visual	B-SpecificDisease
loss	I-SpecificDisease
developed	O
in	O
the	O
third	O
or	O
fourth	O
decade	O
of	O
life	O
accompanied	O
by	O
central	B-SpecificDisease
scotoma	I-SpecificDisease
and	O
well-demarcated	O
atrophy	B-SpecificDisease
of	I-SpecificDisease
the	I-SpecificDisease
retinal	I-SpecificDisease
pigment	I-SpecificDisease
epithelium	I-SpecificDisease
and	O
choriocapillaris	B-SpecificDisease
of	I-SpecificDisease
the	I-SpecificDisease
macula	I-SpecificDisease
.	O
In	O
general	O
,	O
cone	O
and	O
rod	O
thresholds	O
were	O
elevated	O
,	O
and	O
color-contrast	O
sensitivity	O
was	O
absent	O
in	O
the	O
central	O
visual	O
field	O
.	O
Peripherally	O
,	O
the	O
scotopic	O
sensitivities	O
were	O
normal	O
,	O
as	O
was	O
the	O
recovery	O
from	O
bleach	O
.	O
Cone	O
electroretinograms	O
were	O
diminished	O
in	O
amplitude	O
,	O
and	O
delayed	O
in	O
all	O
affected	O
adults	O
except	O
one	O
.	O
Rod	O
electroretinograms	O
were	O
normal	O
or	O
near	O
normal	O
in	O
amplitude	O
,	O
and	O
had	O
normal	O
implicit	O
times	O
.	O
Affected	O
asymptomatic	O
children	O
had	O
macular	O
changes	O
,	O
abnormal	O
color-contrast	O
sensitivity	O
,	O
and	O
reduced	O
pattern	O
and	O
cone	O
electroretinograms	O
.	O
CONCLUSION	O
These	O
results	O
indicate	O
that	O
mutations	O
in	O
the	O
rds	O
gene	O
can	O
be	O
expressed	O
as	O
a	O
macular	B-SpecificDisease
dystrophy	I-SpecificDisease
,	O
with	O
evidence	O
of	O
primary	O
cone	B-DiseaseClass
dysfunction	I-DiseaseClass
and	O
preservation	O
of	O
peripheral	O
rod	O
function	O
.	O
.	O

10742101	O
In	O
vivo	O
modulation	O
of	O
Hmgic	O
reduces	O
obesity.	B-SpecificDisease
The	O
HMGI	O
family	O
of	O
proteins	O
consists	O
of	O
three	O
members	O
,	O
HMGIC	O
,	O
HMGI	O
and	O
HMGI	O
(	O
Y	O
)	O
,	O
that	O
function	O
as	O
architectural	O
factors	O
and	O
are	O
essential	O
components	O
of	O
the	O
enhancesome	O
.	O
HMGIC	O
is	O
predominantly	O
expressed	O
in	O
proliferating	O
,	O
undifferentiated	O
mesenchymal	O
cells	O
and	O
is	O
not	O
detected	O
in	O
adult	O
tissues	O
.	O
It	O
is	O
disrupted	O
and	O
misexpressed	O
in	O
a	O
number	O
of	O
mesenchymal	B-Modifier
tumour	I-Modifier
cell	O
types	O
,	O
including	O
fat-cell	B-DiseaseClass
tumours	I-DiseaseClass
(	O
lipomas	B-DiseaseClass
)	O
.	O
In	O
addition	O
Hmgic-	O
/	O
-	O
mice	O
have	O
a	O
deficiency	O
in	O
fat	O
tissue	O
.	O
To	O
study	O
its	O
role	O
in	O
adipogenesis	O
and	O
obesity	B-SpecificDisease
,	O
we	O
examined	O
Hmgic	O
expression	O
in	O
the	O
adipose	O
tissue	O
of	O
adult	O
,	O
obese	B-Modifier
mice	O
.	O
Mice	O
with	O
a	O
partial	B-CompositeMention
or	I-CompositeMention
complete	I-CompositeMention
deficiency	I-CompositeMention
of	I-CompositeMention
Hmgic	I-CompositeMention
resisted	O
diet-induced	O
obesity	B-SpecificDisease
.	O
Disruption	O
of	O
Hmgic	O
caused	O
a	O
reduction	O
in	O
the	O
obesity	B-SpecificDisease
induced	O
by	O
leptin	B-SpecificDisease
deficiency	I-SpecificDisease
(	O
Lepob	O
/	O
Lepob	O
)	O
in	O
a	O
gene-dose-dependent	O
manner	O
.	O
Our	O
studies	O
implicate	O
a	O
role	O
for	O
HMGIC	O
in	O
fat-cell	O
proliferation	O
,	O
indicating	O
that	O
it	O
may	O
be	O
an	O
adipose-specific	O
target	O
for	O
the	O
treatment	O
of	O
obesity	B-SpecificDisease
.	O
.	O

7444053	O
A	O
new	O
CT	O
pattern	O
in	O
adrenoleukodystrophy.	B-SpecificDisease
A	O
new	O
CT	O
pattern	O
was	O
observed	O
in	O
2	O
patients	O
with	O
adrenoleukodystrophy	B-SpecificDisease
(	O
ALD	B-SpecificDisease
)	O
.	O
This	O
pattern	O
,	O
which	O
the	O
authors	O
call	O
Type	O
II	O
,	O
is	O
characterized	O
by	O
the	O
absence	O
of	O
posterior	O
periventricular	O
areas	O
of	O
decreased	O
attenuation	O
around	O
the	O
trigone	O
on	O
non-contrast	O
scans	O
after	O
contrast	O
infusion	O
,	O
however	O
,	O
there	O
is	O
striking	O
enhancement	O
of	O
various	O
white-matter	O
structures	O
(	O
tracts	O
or	O
fiber	O
systems	O
)	O
such	O
as	O
the	O
internal	O
capsules	O
,	O
corpus	O
callosum	O
,	O
corona	O
radiata	O
,	O
forceps	O
major	O
,	O
and	O
cerebral	O
peduncles	O
.	O
This	O
is	O
different	O
from	O
numerous	O
previous	O
descriptions	O
of	O
the	O
CT	O
pattern	O
in	O
ALD	B-SpecificDisease
.	O
Type	B-SpecificDisease
II	I-SpecificDisease
ALD	I-SpecificDisease
does	O
not	O
appear	O
to	O
have	O
been	O
seen	O
in	O
any	O
other	O
leukoencephalopathy	B-DiseaseClass
and	O
is	O
probably	O
specific	O
for	O
a	O
phenotypic	O
variant	O
or	O
an	O
evolving	O
stage	O
of	O
ALD	B-SpecificDisease
.	O
.	O

7550229	O
Molecular	O
characterization	O
of	O
galactosemia	B-Modifier
(type	O
1)	O
mutations	O
in	O
Japanese.	O
We	O
characterized	O
two	O
novel	O
mutations	O
of	O
the	O
galactose-1-phosphate	O
uridyltransferase	O
(	O
GALT	O
)	O
gene	O
in	O
two	O
Japanese	O
patients	O
with	O
GALT	B-SpecificDisease
deficiency	I-SpecificDisease
and	O
identified	O
N314D	O
and	O
R333W	O
mutations	O
,	O
previously	O
found	O
in	O
Caucasians	O
.	O
One	O
novel	O
missense	O
mutation	O
was	O
an	O
G-to-A	O
transition	O
in	O
exon	O
8	O
,	O
resulting	O
in	O
the	O
substitution	O
of	O
arginine	O
by	O
histidine	O
at	O
the	O
codon	O
231	O
(	O
R231H	O
)	O
.	O
GALT	O
activity	O
of	O
the	O
R231H	O
mutant	O
construct	O
was	O
reduced	O
to	O
15	O
%	O
of	O
normal	O
controls	O
in	O
a	O
COS	O
cell	O
expression	O
system	O
.	O
The	O
other	O
was	O
a	O
splicing	O
mutation	O
,	O
an	O
A-to-G	O
transition	O
at	O
the	O
38th	O
nucleotide	O
in	O
exon	O
3	O
(	O
318A--	O
>	O
G	O
)	O
,	O
resulting	O
in	O
a	O
38-bp	O
deletion	O
in	O
the	O
GALT	O
cDNA	O
by	O
activating	O
a	O
cryptic	O
splice	O
acceptor	O
site	O
.	O
In	O
seven	O
Japanese	O
families	O
(	O
14	O
alleles	O
for	O
classic	O
form	O
and	O
one	O
allele	O
for	O
Duarte	O
variant	O
)	O
with	O
GALT	B-SpecificDisease
deficiency	I-SpecificDisease
,	O
the	O
R231H	O
and	O
318A--	O
>	O
G	O
mutations	O
were	O
found	O
only	O
on	O
both	O
alleles	O
of	O
the	O
proband	O
.	O
The	O
N314D	O
and	O
R333W	O
mutations	O
were	O
found	O
on	O
one	O
allele	O
each	O
.	O
The	O
Q188R	O
was	O
prevalent	O
in	O
the	O
United	O
States	O
but	O
not	O
in	O
Japanese	O
patients	O
.	O
The	O
N314D	O
mutation	O
was	O
associated	O
with	O
the	O
Duarte	O
variant	O
in	O
Japanese	O
persons	O
,	O
as	O
well	O
as	O
in	O
the	O
United	O
States	O
.	O
We	O
speculate	O
that	O
classic	B-Modifier
galactosemia	I-Modifier
mutations	O
appear	O
to	O
differ	O
between	O
Japanese	O
and	O
Caucasian	O
patients	O
.	O
Our	O
limited	O
data	O
set	O
on	O
galactosemia	B-Modifier
mutations	O
in	O
Japanese	O
suggests	O
that	O
the	O
N314D	O
GALT	O
mutation	O
encoding	O
the	O
Duarte	O
variant	O
arose	O
before	O
Asian	O
and	O
Caucasian	O
people	O
diverged	O
and	O
that	O
classic	B-Modifier
galactosemia	I-Modifier
mutations	O
arose	O
and	O
/	O
or	O
accumulated	O
after	O
the	O
divergence	O
of	O
Asian	O
and	O
Caucasian	O
populations	O
.	O
.	O

10888879	O
Restoration	O
of	O
photoreceptor	O
ultrastructure	O
and	O
function	O
in	O
retinal	B-Modifier
degeneration	I-Modifier
slow	O
mice	O
by	O
gene	O
therapy.	O
The	O
gene	O
Prph2	O
encodes	O
a	O
photoreceptor-specific	O
membrane	O
glycoprotein	O
,	O
peripherin-2	O
(	O
also	O
known	O
as	O
peripherin	O
/	O
rds	O
)	O
,	O
which	O
is	O
inserted	O
into	O
the	O
rims	O
of	O
photoreceptor	O
outer	O
segment	O
discs	O
in	O
a	O
complex	O
with	O
rom-1	O
(	O
ref	O
.	O
2	O
)	O
.	O
The	O
complex	O
is	O
necessary	O
for	O
the	O
stabilization	O
of	O
the	O
discs	O
,	O
which	O
are	O
renewed	O
constantly	O
throughout	O
life	O
,	O
and	O
which	O
contain	O
the	O
visual	O
pigments	O
necessary	O
for	O
photon	O
capture	O
.	O
Mutations	O
in	O
Prph2	O
have	O
been	O
shown	O
to	O
result	O
in	O
a	O
variety	O
of	O
photoreceptor	B-DiseaseClass
dystrophies	I-DiseaseClass
,	O
including	O
autosomal	B-SpecificDisease
dominant	I-SpecificDisease
retinitis	I-SpecificDisease
pigmentosa	I-SpecificDisease
and	O
macular	B-SpecificDisease
dystrophy	I-SpecificDisease
.	O
A	O
common	O
feature	O
of	O
these	O
diseases	O
is	O
the	O
loss	O
of	O
photoreceptor	O
function	O
,	O
also	O
seen	O
in	O
the	O
retinal	B-Modifier
degeneration	I-Modifier
slow	O
(	O
rds	O
or	O
Prph2	O
Rd2	O
/	O
Rd2	O
)	O
mouse	O
,	O
which	O
is	O
homozygous	O
for	O
a	O
null	O
mutation	O
in	O
Prph2	O
.	O
It	O
is	O
characterized	O
by	O
a	O
complete	O
failure	O
to	O
develop	O
photoreceptor	O
discs	O
and	O
outer	O
segments	O
,	O
downregulation	O
of	O
rhodopsin	O
and	O
apoptotic	O
loss	O
of	O
photoreceptor	O
cells	O
.	O
The	O
electroretinograms	O
(	O
ERGs	O
)	O
of	O
Prph2Rd2	O
/	O
Rd2	O
mice	O
have	O
greatly	O
diminished	O
a-wave	O
and	O
b-wave	O
amplitudes	O
,	O
which	O
decline	O
to	O
virtually	O
undetectable	O
concentrations	O
by	O
two	O
months	O
.	O
Subretinal	O
injection	O
of	O
recombinant	O
adeno-associated	O
virus	O
(	O
AAV	O
)	O
encoding	O
a	O
Prph2	O
transgene	O
results	O
in	O
stable	O
generation	O
of	O
outer	O
segment	O
structures	O
and	O
formation	O
of	O
new	O
stacks	O
of	O
discs	O
containing	O
both	O
perpherin-2	O
and	O
rhodopsin	O
,	O
which	O
in	O
many	O
cases	O
are	O
morphologically	O
similar	O
to	O
normal	O
outer	O
segments	O
.	O
Moreover	O
,	O
the	O
re-establishment	O
of	O
the	O
structural	O
integrity	O
of	O
the	O
photoreceptor	O
layer	O
also	O
results	O
in	O
electrophysiological	O
correction	O
.	O
These	O
studies	O
demonstrate	O
for	O
the	O
first	O
time	O
that	O
a	O
complex	O
ultrastructural	O
cell	O
defect	O
can	O
be	O
corrected	O
both	O
morphologically	O
and	O
functionally	O
by	O
in	O
vivo	O
gene	O
transfer	O
.	O
.	O

2927388	O
Molecular	O
detection	O
of	O
chromosomal	O
translocations	O
that	O
disrupt	O
the	O
putative	O
retinoblastoma	B-Modifier
susceptibility	O
locus.	O
A	O
candidate	O
DNA	O
sequence	O
with	O
many	O
of	O
the	O
properties	O
predicted	O
for	O
the	O
retinoblastoma	B-Modifier
susceptibility	O
(	O
RB1	O
)	O
locus	O
has	O
been	O
cloned	O
(	O
S	O
.	O
H	O
.	O
Friend	O
,	O
R	O
.	O
Bernards	O
,	O
S	O
.	O
Rogelj	O
,	O
R	O
.	O
A	O
.	O
Weinberg	O
,	O
J	O
.	O
M	O
.	O
Rapaport	O
,	O
D	O
.	O
M	O
.	O
Albert	O
,	O
and	O
T	O
.	O
P	O
.	O
Dryja	O
,	O
Nature	O
[	O
London	O
]	O
323	O
643-645	O
,	O
1986	O
)	O
.	O
The	O
large	O
size	O
of	O
this	O
gene	O
(	O
ca	O
.	O
200	O
kilobases	O
[	O
kb	O
]	O
)	O
and	O
its	O
multiple	O
dispersed	O
exons	O
(	O
Wiggs	O
et	O
al	O
.	O
,	O
N	O
.	O
Engl	O
.	O
J	O
.	O
Med	O
.	O
318	O
151-157	O
,	O
1988	O
)	O
complicate	O
molecular	O
screening	O
strategies	O
important	O
in	O
prenatal	O
and	O
presymptomatic	O
diagnosis	O
and	O
in	O
carrier	O
detection	O
.	O
Here	O
we	O
used	O
field	O
inversion	O
gel	O
electrophoresis	O
(	O
FIGE	O
)	O
to	O
construct	O
a	O
restriction	O
map	O
of	O
approximately	O
1	O
,	O
000	O
kb	O
of	O
DNA	O
surrounding	O
the	O
RB1	O
locus	O
and	O
to	O
detect	O
the	O
translocation	O
breakpoints	O
in	O
three	O
retinoblastoma	B-Modifier
patients	O
.	O
DNA	O
probes	O
from	O
either	O
the	O
5	O
or	O
3	O
end	O
of	O
the	O
gene	O
were	O
used	O
to	O
detect	O
a	O
250-kb	O
EagI	O
restriction	O
fragment	O
in	O
DNA	O
from	O
unaffected	O
individuals	O
.	O
Both	O
probes	O
identified	O
an	O
additional	O
hybridizing	O
fragment	O
in	O
the	O
DNA	O
from	O
each	O
patient	O
,	O
permitting	O
the	O
breakpoints	O
in	O
all	O
three	O
to	O
be	O
mapped	O
within	O
the	O
cloned	O
RB1	O
gene	O
.	O
Analysis	O
of	O
the	O
breakpoint	O
in	O
one	O
translocation	O
cell	O
line	O
allowed	O
the	O
RB1	O
gene	O
to	O
be	O
oriented	O
with	O
its	O
5	O
end	O
toward	O
the	O
centromere	O
.	O
The	O
5	O
end	O
of	O
the	O
gene	O
also	O
appeared	O
to	O
be	O
associated	O
with	O
a	O
clustering	O
of	O
sites	O
for	O
several	O
infrequently	O
cleaving	O
restriction	O
enzymes	O
,	O
indicating	O
the	O
presence	O
of	O
an	O
HpaII	O
tiny	O
fragment	O
island	O
.	O
The	O
detection	O
and	O
mapping	O
of	O
the	O
translocation	O
breakpoints	O
of	O
all	O
three	O
retinoblastoma	B-Modifier
patients	O
to	O
within	O
the	O
putative	O
RB1	O
gene	O
substantiated	O
the	O
authenticity	O
of	O
this	O
candidate	O
sequence	O
and	O
demonstrated	O
the	O
utility	O
of	O
FIGE	O
in	O
detecting	O
chromosomal	O
rearrangements	O
affecting	O
this	O
locus	O
.	O

10369876	O
Autosomal	B-SpecificDisease
recessive	I-SpecificDisease
familial	I-SpecificDisease
neurohypophyseal	I-SpecificDisease
diabetes	I-SpecificDisease
insipidus	I-SpecificDisease
with	O
continued	O
secretion	O
of	O
mutant	O
weakly	O
active	O
vasopressin.	O
Familial	B-SpecificDisease
neurohypophyseal	I-SpecificDisease
diabetes	I-SpecificDisease
insipidus	I-SpecificDisease
is	O
an	O
autosomal	B-DiseaseClass
dominant	I-DiseaseClass
disorder	I-DiseaseClass
characterized	O
by	O
post-natal	O
development	O
of	O
arginine	B-SpecificDisease
vasopressin	I-SpecificDisease
(	I-SpecificDisease
AVP	I-SpecificDisease
)	I-SpecificDisease
deficiency	I-SpecificDisease
due	O
to	O
mutations	O
in	O
the	O
AVP	O
gene	O
.	O
All	O
published	O
mutations	O
affect	O
the	O
signal	O
peptide	O
or	O
the	O
neurophysin-II	O
carrier	O
protein	O
and	O
are	O
presumed	O
to	O
interfere	O
with	O
processing	O
of	O
the	O
preprohormone	O
,	O
leading	O
to	O
neuronal	B-DiseaseClass
damage	I-DiseaseClass
.	O
We	O
studied	O
an	O
unusual	O
Palestinian	O
family	O
consisting	O
of	O
asymptomatic	O
first	O
cousin	O
parents	O
and	O
three	O
children	O
affected	O
with	O
neurohypophyseal	B-SpecificDisease
diabetes	I-SpecificDisease
insipidus	I-SpecificDisease
,	O
suggesting	O
autosomal	O
recessive	O
inheritance	O
.	O
All	O
three	O
affected	O
children	O
were	O
homozygous	O
and	O
the	O
parents	O
heterozygous	O
for	O
a	O
single	O
novel	O
mutation	O
(	O
C301-	O
>	O
T	O
)	O
in	O
exon	O
1	O
,	O
replacing	O
Pro7	O
of	O
mature	O
AVP	O
with	O
Leu	O
(	O
Leu-AVP	O
)	O
.	O
Leu-AVP	O
was	O
a	O
weak	O
agonist	O
with	O
approximately	O
30-fold	O
reduced	O
binding	O
to	O
the	O
human	O
V2	O
receptor	O
.	O
Measured	O
by	O
radioimmunoassay	O
with	O
a	O
synthetic	O
Leu-AVP	O
standard	O
,	O
serum	O
Leu-AVP	O
levels	O
were	O
elevated	O
in	O
all	O
three	O
children	O
and	O
further	O
increased	O
during	O
water	O
deprivation	O
to	O
as	O
high	O
as	O
30	O
times	O
normal	O
.	O
The	O
youngest	O
child	O
(	O
2	O
years	O
old	O
)	O
was	O
only	O
mildly	O
affected	O
but	O
had	O
Leu-AVP	O
levels	O
similar	O
to	O
her	O
severely	O
affected	O
8-year-old	O
brother	O
,	O
suggesting	O
that	O
unknown	O
mechanisms	O
may	O
partially	O
compensate	O
for	O
a	O
deficiency	B-DiseaseClass
of	I-DiseaseClass
active	I-DiseaseClass
AVP	I-DiseaseClass
in	O
very	O
young	O
children	O
.	O
.	O

10480348	O
Duchenne/Becker	B-CompositeMention
muscular	I-CompositeMention
dystrophy:	I-CompositeMention
correlation	O
of	O
phenotype	O
by	O
electroretinography	O
with	O
sites	O
of	O
dystrophin	O
mutations.	O
The	O
dark-adapted	O
electroretinogram	O
(	O
ERG	O
)	O
of	O
patients	O
with	O
Duchenne	B-CompositeMention
and	I-CompositeMention
Becker	I-CompositeMention
muscular	I-CompositeMention
dystrophy	I-CompositeMention
(	O
DMD	B-SpecificDisease
/	O
BMD	B-SpecificDisease
)	O
shows	O
a	O
marked	O
reduction	O
in	O
b-wave	O
amplitude	O
.	O
Genotype-phenotype	O
studies	O
of	O
mouse	O
models	O
for	O
DMD	B-SpecificDisease
show	O
position-specific	O
effects	O
of	O
the	O
mutations	O
upon	O
the	O
phenotype	O
mice	O
with	O
5	O
defects	O
of	O
dystrophin	O
have	O
normal	O
ERGs	O
,	O
those	O
with	O
defects	O
in	O
the	O
central	O
region	O
have	O
a	O
normal	O
b-wave	O
amplitude	O
associated	O
with	O
prolonged	O
implicit	O
times	O
for	O
both	O
the	O
b-wave	O
and	O
oscillatory	O
potentials	O
,	O
and	O
mice	O
with	O
3	O
defects	O
have	O
a	O
phenotype	O
similar	O
to	O
that	O
seen	O
in	O
DMD	B-Modifier
/	O
BMD	B-Modifier
patients	O
.	O
The	O
mouse	O
studies	O
suggest	O
a	O
key	O
role	O
for	O
the	O
carboxyl	O
terminal	O
dystrophin	O
isoform	O
,	O
Dp260	O
,	O
in	O
retinal	O
electrophysiology	O
.	O
We	O
have	O
undertaken	O
a	O
systematic	O
evaluation	O
of	O
DMD	B-Modifier
/	O
BMD	B-Modifier
patients	O
through	O
clinical	O
examination	O
and	O
review	O
of	O
the	O
literature	O
in	O
order	O
to	O
determine	O
whether	O
the	O
position-specific	O
effects	O
of	O
mutations	O
noted	O
in	O
the	O
mouse	O
are	O
present	O
in	O
man	O
.	O
We	O
have	O
found	O
that	O
,	O
in	O
man	O
,	O
a	O
wider	O
variation	O
of	O
DMD	B-DiseaseClass
defects	I-DiseaseClass
correlate	O
with	O
reductions	O
in	O
the	O
b-wave	O
amplitude	O
.	O
Individuals	O
with	O
normal	O
ERGs	O
have	O
mutations	O
predominantly	O
located	O
5	O
of	O
the	O
transcript	O
initiation	O
site	O
of	O
Dp260	O
.	O
Our	O
results	O
suggest	O
that	O
the	O
most	O
important	O
determinant	O
in	O
the	O
ERG	O
b-wave	O
phenotype	O
is	O
the	O
mutation	O
position	O
,	O
rather	O
than	O
muscle	B-Modifier
disease	I-Modifier
severity	O
.	O
Forty-six	O
per	O
cent	O
of	O
patients	O
with	O
mutations	O
5	O
of	O
the	O
Dp260	O
transcript	O
start	O
site	O
have	O
abnormal	O
ERGs	O
,	O
as	O
opposed	O
to	O
94	O
%	O
with	O
more	O
distal	O
mutations	O
.	O
The	O
human	O
genotype-phenotype	O
correlations	O
are	O
consistent	O
with	O
a	O
role	O
for	O
Dp260	O
in	O
normal	O
retinal	O
electrophysiology	O
and	O
may	O
also	O
reflect	O
the	O
expression	O
of	O
other	O
C-terminal	O
dystrophin	O
isoforms	O
and	O
their	O
contributions	O
to	O
retinal	O
signal	O
transmission	O
.	O
.	O

8533762	O
A	O
new	O
glucose-6-phosphate	O
dehydrogenase	O
variant,	O
G6PD	O
Orissa	O
(44	O
Ala-->Gly),	O
is	O
the	O
major	O
polymorphic	O
variant	O
in	O
tribal	O
populations	O
in	O
India.	O
Deficiency	B-SpecificDisease
of	I-SpecificDisease
glucose-6-phosphate	I-SpecificDisease
dehydrogenase	I-SpecificDisease
(	O
G6PD	O
)	O
is	O
usually	O
found	O
at	O
high	O
frequencies	O
in	O
areas	O
of	O
the	O
world	O
where	O
malaria	B-SpecificDisease
has	O
been	O
endemic	O
.	O
The	O
frequency	O
and	O
genetic	O
basis	O
of	O
G6PD	B-SpecificDisease
deficiency	I-SpecificDisease
have	O
been	O
studied	O
in	O
Africa	O
,	O
around	O
the	O
Mediterranean	O
,	O
and	O
in	O
the	O
Far	O
East	O
,	O
but	O
little	O
such	O
information	O
is	O
available	O
about	O
the	O
situation	O
in	O
India	O
.	O
To	O
determine	O
the	O
extent	O
of	O
heterogeneity	O
of	O
G6PD	O
,	O
we	O
have	O
studied	O
several	O
different	O
Indian	O
populations	O
by	O
screening	O
for	O
G6PD	B-SpecificDisease
deficiency	I-SpecificDisease
,	O
followed	O
by	O
molecular	O
analysis	O
of	O
deficient	O
alleles	O
.	O
The	O
frequency	O
of	O
G6PD	B-SpecificDisease
deficiency	I-SpecificDisease
varies	O
between	O
3	O
%	O
and	O
15	O
%	O
in	O
different	O
tribal	O
and	O
urban	O
groups	O
.	O
Remarkably	O
,	O
a	O
previously	O
unreported	O
deficient	O
variant	O
,	O
G6PD	O
Orissa	O
(	O
44	O
Ala--	O
>	O
Gly	O
)	O
,	O
is	O
responsible	O
for	O
most	O
of	O
the	O
G6PD	B-SpecificDisease
deficiency	I-SpecificDisease
in	O
tribal	O
Indian	O
populations	O
but	O
is	O
not	O
found	O
in	O
urban	O
populations	O
,	O
where	O
most	O
of	O
the	O
G6PD	B-SpecificDisease
deficiency	I-SpecificDisease
is	O
due	O
to	O
the	O
G6PD	O
Mediterranean	O
(	O
188	O
Ser--	O
>	O
Phe	O
)	O
variant	O
.	O
The	O
KmNADP	O
of	O
G6PD	O
Orissa	O
is	O
fivefold	O
higher	O
than	O
that	O
of	O
the	O
normal	O
enzyme	O
.	O
This	O
may	O
be	O
due	O
to	O
the	O
fact	O
that	O
the	O
alanine	O
residue	O
that	O
is	O
replaced	O
by	O
glycine	O
is	O
part	O
of	O
a	O
putative	O
coenzyme-binding	O
site	O
.	O
.	O

10633128	O
Friedreich	B-SpecificDisease
ataxia:	I-SpecificDisease
an	O
overview.	O
Friedreich	B-SpecificDisease
ataxia	I-SpecificDisease
,	O
an	O
autosomal	B-DiseaseClass
recessive	I-DiseaseClass
neurodegenerative	I-DiseaseClass
disease	I-DiseaseClass
,	O
is	O
the	O
most	O
common	O
of	O
the	O
inherited	B-SpecificDisease
ataxias	I-SpecificDisease
.	O
The	O
recent	O
discovery	O
of	O
the	O
gene	O
that	O
is	O
mutated	O
in	O
this	O
condition	O
,	O
FRDA	O
,	O
has	O
led	O
to	O
rapid	O
advances	O
in	O
the	O
understanding	O
of	O
the	O
pathogenesis	O
of	O
Friedreich	B-SpecificDisease
ataxia	I-SpecificDisease
.	O
About	O
98	O
%	O
of	O
mutant	O
alleles	O
have	O
an	O
expansion	O
of	O
a	O
GAA	O
trinucleotide	O
repeat	O
in	O
intron	O
1	O
of	O
the	O
gene	O
.	O
This	O
leads	O
to	O
reduced	O
levels	O
of	O
the	O
protein	O
,	O
frataxin	O
.	O
There	O
is	O
mounting	O
evidence	O
to	O
suggest	O
that	O
Friedreich	B-SpecificDisease
ataxia	I-SpecificDisease
is	O
the	O
result	O
of	O
accumulation	O
of	O
iron	O
in	O
mitochondria	O
leading	O
to	O
excess	O
production	O
of	O
free	O
radicals	O
,	O
which	O
then	O
results	O
in	O
cellular	O
damage	O
and	O
death	O
.	O
Currently	O
there	O
is	O
no	O
known	O
treatment	O
that	O
alters	O
the	O
natural	O
course	O
of	O
the	O
disease	O
.	O
The	O
discovery	O
of	O
the	O
FRDA	B-Modifier
gene	O
and	O
its	O
possible	O
function	O
has	O
raised	O
hope	O
that	O
rational	O
therapeutic	O
strategies	O
will	O
be	O
developed	O
.	O
.	O

8198124	O
